id,dni,nombres,apellido_paterno,apellido_materno,sexo,fecha_nacimiento,nivel,grado,seccion,turno,id_seccion,id_padre,parentesco
243,49890545,Carmen Danna,Garcia,Rimac,F,2020-11-30,Primaria,1,H,Tarde,8,177,Madre
244,48661623,Jhoana Antonella,Aquino,Yupanqui,F,2020-07-29,Primaria,1,H,Tarde,8,2740,Madre
245,59497715,Renzo Ivan,Salazar,Cornejo,M,2020-11-09,Primaria,1,H,Tarde,8,1838,Madre
246,61778128,Ian Renzo,Condori,Vasquez,M,2020-11-28,Primaria,1,H,Tarde,8,1820,Padre
247,25185962,Renzo Adrian,Huaraca,Cutipa,M,2020-02-25,Primaria,1,H,Tarde,8,1483,Padre
248,35444631,Juan Leonardo,Reyes,Campos,M,2020-05-23,Primaria,1,H,Tarde,8,2984,Madre
249,60408582,Marco Piero,Mendoza,Ortiz,M,2020-08-10,Primaria,1,H,Tarde,8,1200,Padre
250,73850174,Walter Fernando,Castillo,Mamani,M,2020-09-01,Primaria,1,H,Tarde,8,1137,Padre
251,54377104,Kevin Fabricio,Fernandez,Huaman,M,2020-02-23,Primaria,1,H,Tarde,8,216,Madre
252,59720543,Ana Gabriela,Bautista,Chavez,F,2020-02-14,Primaria,1,H,Tarde,8,1274,Padre
253,28993044,Carmen Elena,Quispe,Huaraca,F,2020-05-31,Primaria,1,H,Tarde,8,43,Padre
254,15281612,Benjamin Dylan,Carrillo,Espinoza,M,2020-03-31,Primaria,1,H,Tarde,8,47,Padre
255,62445153,Yolanda Pilar,Vasquez,Huaraca,F,2020-02-25,Primaria,1,I,Tarde,9,465,Madre
256,23850880,Ricardo Dylan,Apaza,Sanchez,M,2020-05-10,Primaria,1,I,Tarde,9,1362,Madre
257,24942537,Adrian Diego,Huaman,Cabrera,M,2020-10-03,Primaria,1,I,Tarde,9,547,Padre
258,75983808,Aaron Dylan,Cabanillas,Pacheco,M,2020-08-25,Primaria,1,I,Tarde,9,1004,Madre
259,65307416,Estefany Carmen,Reyes,Rimac,F,2020-03-12,Primaria,1,I,Tarde,9,1275,Padre
260,23713760,Hugo Ian,Leon,Huaraca,M,2020-03-28,Primaria,1,I,Tarde,9,4,Padre
261,46561341,Miguel Erick,Torres,Pacheco,M,2020-03-30,Primaria,1,I,Tarde,9,3013,Madre
262,71079857,Ana Alexandra,Garcia,Espinoza,F,2020-06-26,Primaria,1,I,Tarde,9,2361,Madre
263,73573710,Fernando Renzo,Reyes,Gonzales,M,2020-07-31,Primaria,1,I,Tarde,9,2662,Madre
264,61016756,Maria Abigail,Castillo,Yupanqui,F,2020-06-06,Primaria,1,I,Tarde,9,2325,Padre
265,29994389,Angel Rodrigo,Salazar,Fernandez,M,2020-07-28,Primaria,1,I,Tarde,9,2533,Padre
266,26667696,Yolanda Katty,Paredes,Medina,F,2020-08-02,Primaria,1,I,Tarde,9,1855,Padre
267,17616824,Zoe Mia,Ibarra,Alvarez,F,2020-02-19,Primaria,1,I,Tarde,9,2810,Madre
268,69078951,Nayeli Estefany,Reyes,Villanueva,F,2020-10-10,Primaria,1,I,Tarde,9,3055,Madre
269,26198503,Nicole Renata,Cutipa,Cutipa,F,2020-08-13,Primaria,1,I,Tarde,9,506,Padre
270,56670234,Ximena Ruth,Paredes,Silva,F,2020-07-23,Primaria,1,I,Tarde,9,816,Madre
271,22500195,Pedro Nicolas,Yataco,Ochoa,M,2020-02-29,Primaria,1,I,Tarde,9,103,Padre
272,33605813,Oscar Alberto,Alarcon,Villanueva,M,2020-01-27,Primaria,1,I,Tarde,9,2070,Madre
273,75962185,Alessandra Emily,Rodriguez,Apaza,F,2020-02-25,Primaria,1,I,Tarde,9,2866,Madre
274,59780151,Erick Oscar,Machaca,Mamani,M,2020-02-11,Primaria,1,I,Tarde,9,2804,Padre
275,36014887,Katty Sofia,Torres,Vilca,F,2020-07-18,Primaria,1,I,Tarde,9,1915,Padre
276,29295342,Susan Vanessa,Espinoza,Cabanillas,F,2020-01-05,Primaria,1,I,Tarde,9,1231,Padre
277,56040050,Carmen Brenda,Zavala,Garcia,F,2020-11-04,Primaria,1,I,Tarde,9,2674,Padre
278,29324232,Katty Diana,Leon,Alarcon,F,2020-09-02,Primaria,1,I,Tarde,9,1515,Madre
279,15079874,Yesica Yesenia,Soto,Villanueva,F,2020-07-29,Primaria,1,I,Tarde,9,2158,Padre
280,71304235,Kiara Brenda,Soto,Pacheco,F,2020-06-01,Primaria,1,I,Tarde,9,1240,Padre
281,63386445,Sebastian Manuel,Cornejo,Villanueva,M,2020-08-24,Primaria,1,I,Tarde,9,2530,Madre
282,52916617,Jose Alberto,Sanchez,Apaza,M,2020-11-19,Primaria,1,I,Tarde,9,1476,Madre
283,28842201,Zoe Xiomara,Apaza,Castillo,F,2020-05-10,Primaria,1,I,Tarde,9,2751,Padre
284,47012835,Katty Xiomara,Ochoa,Soto,F,2020-04-29,Primaria,1,I,Tarde,9,5,Madre
285,51681294,Fernando Victor,Espinoza,Ramos,M,2020-05-25,Primaria,1,I,Tarde,9,2361,Madre
286,12755787,Ana Teresa,Ruiz,Bravo,F,2020-05-08,Primaria,1,I,Tarde,9,1020,Madre
287,26563029,Joaquin Ivan,Cornejo,Aguilar,M,2020-02-18,Primaria,1,I,Tarde,9,308,Madre
288,34185333,Marco Leonardo,Sanchez,Vasquez,M,2020-10-07,Primaria,1,I,Tarde,9,1826,Padre
289,59864266,Estefany Ashley,Leon,Espinoza,F,2020-04-11,Primaria,1,I,Tarde,9,2011,Madre
290,27420684,Ruth Diana,Delgado,Reyes,F,2020-09-11,Primaria,1,I,Tarde,9,1579,Padre
291,42275931,Carmen Diana,Rodriguez,Espinoza,F,2020-04-18,Primaria,1,I,Tarde,9,2123,Padre
292,45647213,Hugo Angel,Apaza,Paucar,M,2020-06-11,Primaria,1,I,Tarde,9,1879,Padre
293,61855471,Carlos Piero,Carrillo,Leon,M,2020-01-19,Primaria,1,I,Tarde,9,1796,Padre
294,40080175,Alberto Sebastian,Medina,Ruiz,M,2020-02-28,Primaria,1,J,Tarde,10,2509,Padre
295,76558434,Cristian Franco,Salazar,Zavala,M,2020-02-17,Primaria,1,J,Tarde,10,2263,Madre
296,47880194,Julio Kevin,Cabrera,Salvador,M,2020-12-22,Primaria,1,J,Tarde,10,1901,Padre
297,45486914,Luana Valentina,Herrera,Guzman,F,2020-03-13,Primaria,1,J,Tarde,10,2189,Madre
298,73152714,Joaquin Gonzalo,Aguilar,Vargas,M,2020-01-12,Primaria,1,J,Tarde,10,2175,Madre
299,77280638,Jhon Gonzalo,Condori,Alvarez,M,2020-11-17,Primaria,1,J,Tarde,10,1913,Padre
300,69331479,Piero Sebastian,Espinoza,Medina,M,2020-12-17,Primaria,1,J,Tarde,10,1905,Madre
301,21667620,Piero Joaquin,Vega,Machaca,M,2020-09-19,Primaria,1,J,Tarde,10,1827,Madre
302,32932300,Fiorella Lucia,Cabanillas,Rodriguez,F,2020-08-10,Primaria,1,J,Tarde,10,2375,Madre
303,63769585,Ruth Alexandra,Cabanillas,Fernandez,F,2020-05-04,Primaria,1,J,Tarde,10,2299,Madre
304,24204509,Alexandra Valentina,Romero,Guzman,F,2020-08-19,Primaria,1,J,Tarde,10,1041,Padre
305,57792497,Luana Alexandra,Gutierrez,Castillo,F,2020-07-07,Primaria,1,J,Tarde,10,1188,Madre
306,14929240,Luz Kiara,Rimac,Ibarra,F,2020-05-02,Primaria,1,J,Tarde,10,687,Madre
307,44589696,Nicole Emily,Palacios,Espinoza,F,2020-07-07,Primaria,1,J,Tarde,10,186,Padre
308,50220839,Walter Jorge,Leon,Cutipa,M,2020-07-25,Primaria,1,J,Tarde,10,2845,Padre
309,17325569,Antonella Isabel,Cardenas,Ibarra,F,2020-12-28,Primaria,1,J,Tarde,10,428,Padre
310,62155663,Carlos Franco,Silva,Ochoa,M,2020-09-28,Primaria,1,J,Tarde,10,874,Madre
311,58730774,Adrian Bryan,Delgado,Ibarra,M,2020-12-08,Primaria,1,J,Tarde,10,2203,Padre
312,38742395,Emilio Benjamin,Pacheco,Alarcon,M,2020-10-04,Primaria,1,J,Tarde,10,2381,Padre
313,40106477,Daniela Zoe,Vega,Aquino,F,2020-07-19,Primaria,1,J,Tarde,10,2471,Madre
314,34227454,Gonzalo Adrian,Condori,Guzman,M,2020-05-12,Primaria,1,J,Tarde,10,1303,Padre
315,26488024,Emily Isabel,Soto,Delgado,F,2020-08-16,Primaria,1,J,Tarde,10,1937,Madre
316,77124370,Jhoel Manuel,Ramos,Farfan,M,2020-09-08,Primaria,1,J,Tarde,10,1942,Padre
317,59589124,Elmer Jorge,Huaraca,Salvador,M,2020-04-16,Primaria,1,J,Tarde,10,3085,Madre
318,41570787,Victor Yamil,Espinoza,Campos,M,2020-07-04,Primaria,1,J,Tarde,10,1600,Padre
319,22046785,Renzo Marco,Silva,Ticona,M,2020-06-23,Primaria,1,J,Tarde,10,2972,Padre
320,27431952,Britany Fiorella,Huaman,Reyes,F,2020-07-22,Primaria,1,J,Tarde,10,1656,Padre
321,56977002,Walter Alexis,Huaman,Bravo,M,2020-06-13,Primaria,1,J,Tarde,10,2451,Padre
322,72319925,Joaquin Aaron,Ruiz,Gutierrez,M,2020-12-25,Primaria,1,J,Tarde,10,3125,Padre
323,45784809,Alberto Erick,Torres,Silva,M,2020-03-08,Primaria,1,J,Tarde,10,912,Madre
324,41582923,Bryan Marco,Bravo,Rivera,M,2020-01-26,Primaria,1,J,Tarde,10,755,Madre
325,68291763,Melissa Ximena,Cornejo,Campos,F,2020-08-11,Primaria,1,J,Tarde,10,1406,Madre
326,33814241,Yesenia Yolanda,Leon,Nunez,F,2020-05-12,Primaria,1,J,Tarde,10,651,Padre
327,39672481,Paula Jhoana,Salvador,Yupanqui,F,2020-08-14,Primaria,1,J,Tarde,10,793,Madre
328,46566213,Edgar Anthony,Campos,Garcia,M,2020-10-01,Primaria,1,J,Tarde,10,337,Padre
329,18776353,Jhoel Alexander,Garcia,Cabrera,M,2020-11-03,Primaria,1,J,Tarde,10,1831,Padre
330,37344369,Anthony Renzo,Bautista,Mamani,M,2020-11-29,Primaria,1,J,Tarde,10,3195,Madre
331,70924080,Pedro Thiago,Fernandez,Espinoza,M,2020-01-05,Primaria,1,K,Tarde,11,706,Padre
332,17300194,Estefany Isabel,Reyes,Zavala,F,2020-02-10,Primaria,1,K,Tarde,11,1198,Madre
333,25391947,Cristian Thiago,Vasquez,Paredes,M,2020-10-16,Primaria,1,K,Tarde,11,2405,Padre
334,73463137,Juan Gonzalo,Ruiz,Cornejo,M,2020-01-29,Primaria,1,K,Tarde,11,2691,Padre
335,72153475,Angel Cristian,Choque,Delgado,M,2020-06-14,Primaria,1,K,Tarde,11,712,Padre
336,14743448,Mateo Aaron,Soto,Alarcon,M,2020-01-31,Primaria,1,K,Tarde,11,2519,Padre
337,39928234,Kevin Ivan,Alvarez,Diaz,M,2020-09-04,Primaria,1,K,Tarde,11,1975,Madre
338,60361591,Gabriel Sebastian,Vargas,Zavala,M,2020-02-17,Primaria,1,K,Tarde,11,2655,Madre
339,62208739,Xiomara Zoe,Vega,Vilca,F,2020-07-17,Primaria,1,K,Tarde,11,858,Padre
340,59068831,Valentina Jhoana,Cruz,Choque,F,2020-06-06,Primaria,1,K,Tarde,11,2222,Padre
341,76595049,Brenda Milagros,Alvarez,Mendoza,F,2020-01-31,Primaria,1,K,Tarde,11,1600,Padre
342,65067587,Luz Danna,Mendoza,Huaraca,F,2020-12-29,Primaria,1,K,Tarde,11,175,Padre
343,78409533,Zoe Xiomara,Cardenas,Vargas,F,2020-06-26,Primaria,1,K,Tarde,11,190,Madre
344,75588960,Bryan Franco,Guzman,Zavala,M,2020-09-13,Primaria,1,K,Tarde,11,1204,Madre
345,27726740,Cesar Ivan,Nunez,Gonzales,M,2020-08-24,Primaria,1,K,Tarde,11,2459,Madre
346,36456448,Juan Marco,Yataco,Huaman,M,2020-06-01,Primaria,1,K,Tarde,11,752,Padre
347,14167813,Cristian Marco,Cabanillas,Cornejo,M,2020-07-04,Primaria,1,K,Tarde,11,991,Padre
348,55419019,Fiorella Pilar,Condori,Guzman,F,2020-08-05,Primaria,1,K,Tarde,11,320,Madre
349,76767062,Melissa Emily,Paredes,Alvarez,F,2020-03-24,Primaria,1,K,Tarde,11,1477,Madre
350,13477759,Alberto Diego,Carrillo,Campos,M,2020-08-21,Primaria,1,K,Tarde,11,1265,Padre
351,49772624,Danna Daniela,Vilca,Herrera,F,2020-02-28,Primaria,1,K,Tarde,11,1378,Padre
352,38151475,Adrian Ricardo,Leon,Soto,M,2020-02-02,Primaria,1,K,Tarde,11,1661,Madre
353,44643694,Adrian Thiago,Aquino,Alvarez,M,2020-02-15,Primaria,1,K,Tarde,11,19,Madre
354,47579605,Samuel Samuel,Alarcon,Pacheco,M,2020-05-30,Primaria,1,K,Tarde,11,3048,Padre
355,30991075,Emily Kiara,Machaca,Mendoza,F,2020-07-31,Primaria,1,K,Tarde,11,832,Madre
356,74837059,Alessandra Yolanda,Ruiz,Torres,F,2020-07-26,Primaria,1,K,Tarde,11,474,Padre
357,54471386,Aaron Emilio,Ticona,Farfan,M,2020-05-14,Primaria,1,K,Tarde,11,2349,Madre
358,28862121,Milagros Britany,Bravo,Vargas,F,2020-10-04,Primaria,1,K,Tarde,11,2637,Padre
359,63846788,Renzo Pedro,Gonzales,Palacios,M,2020-12-10,Primaria,1,K,Tarde,11,50,Padre
360,33846930,Sofia Flor,Ochoa,Gonzales,F,2020-05-31,Primaria,1,K,Tarde,11,1685,Madre
361,48495919,Dulce Antonella,Paredes,Huaman,F,2020-11-14,Primaria,1,K,Tarde,11,2226,Madre
362,72376751,Jorge Sebastian,Ccahuana,Reyes,M,2020-07-21,Primaria,1,K,Tarde,11,1817,Padre
363,37371351,Luana Isabel,Quispe,Nunez,F,2020-03-26,Primaria,1,K,Tarde,11,1598,Madre
364,78321275,Ruth Luz,Bautista,Campos,F,2020-09-30,Primaria,1,L,Tarde,12,711,Padre
365,20173311,Fiorella Sofia,Salvador,Cruz,F,2020-01-07,Primaria,1,L,Tarde,12,406,Padre
366,57244535,Ariana Britany,Mendoza,Salazar,F,2020-11-12,Primaria,1,L,Tarde,12,1731,Madre
367,26767212,Thiago Alexander,Vilca,Ruiz,M,2020-02-23,Primaria,1,L,Tarde,12,344,Padre
368,30201130,Renzo Franco,Condori,Apaza,M,2020-09-17,Primaria,1,L,Tarde,12,573,Padre
369,50588635,Cristian Marco,Apaza,Torres,M,2020-09-06,Primaria,1,L,Tarde,12,1119,Madre
370,30832023,Pedro Alexander,Alarcon,Espinoza,M,2020-01-01,Primaria,1,L,Tarde,12,2139,Madre
371,73478033,Susan Isabel,Rojas,Guzman,F,2020-09-28,Primaria,1,L,Tarde,12,1812,Padre
372,24206018,Kevin Piero,Alvarez,Zavala,M,2020-12-02,Primaria,1,L,Tarde,12,857,Padre
373,39648910,Xiomara Zoe,Marin,Leon,F,2020-09-19,Primaria,1,L,Tarde,12,1889,Madre
374,26121591,Karen Ana,Villanueva,Bravo,F,2020-11-03,Primaria,1,L,Tarde,12,590,Madre
375,64740865,Yesica Katty,Nunez,Espinoza,F,2020-10-17,Primaria,1,L,Tarde,12,2003,Padre
376,51438226,Carlos Dylan,Paredes,Farfan,M,2020-03-15,Primaria,1,L,Tarde,12,2611,Madre
377,31854977,Fernando Manuel,Rodriguez,Choque,M,2020-02-13,Primaria,1,L,Tarde,12,2849,Padre
378,41700677,Elena Teresa,Salazar,Palacios,F,2020-01-17,Primaria,1,L,Tarde,12,2940,Madre
379,56461407,Fernando Mateo,Marin,Aquino,M,2020-04-09,Primaria,1,L,Tarde,12,676,Madre
380,61539909,Carlos Marco,Diaz,Campos,M,2020-09-13,Primaria,1,L,Tarde,12,951,Padre
381,69806349,Daniela Britany,Ccahuana,Rojas,F,2020-12-19,Primaria,1,L,Tarde,12,3043,Madre
382,76400051,Alberto Nicolas,Rodriguez,Sanchez,M,2020-04-19,Primaria,1,L,Tarde,12,2348,Padre
383,54685445,Gabriel Aaron,Bravo,Romero,M,2020-05-23,Primaria,1,L,Tarde,12,2317,Padre
384,33261734,Luis Benjamin,Espinoza,Marin,M,2020-02-08,Primaria,1,L,Tarde,12,2341,Madre
385,38132558,Julio Jorge,Salvador,Apaza,M,2020-04-24,Primaria,1,L,Tarde,12,881,Padre
386,43151613,Luana Yolanda,Aguilar,Gutierrez,F,2020-11-02,Primaria,1,L,Tarde,12,881,Padre
387,55282568,Nayeli Pilar,Ortiz,Herrera,F,2020-11-13,Primaria,1,L,Tarde,12,2599,Padre
388,31111786,Alexandra Abigail,Nunez,Huaraca,F,2020-08-16,Primaria,1,L,Tarde,12,1468,Padre
389,18117400,Ariana Britany,Huaman,Alarcon,F,2020-11-08,Primaria,1,L,Tarde,12,1591,Madre
390,23771298,Carmen Vanessa,Cardenas,Herrera,F,2020-12-30,Primaria,1,L,Tarde,12,2071,Madre
391,45187669,Teresa Camila,Condori,Rivera,F,2020-01-01,Primaria,1,L,Tarde,12,1494,Madre
392,32689241,Yesenia Danna,Chavez,Mendoza,F,2020-05-10,Primaria,1,L,Tarde,12,352,Padre
393,76596419,Emilio Aaron,Ortiz,Vega,M,2020-11-13,Primaria,1,L,Tarde,12,2863,Madre
394,65543420,Alexis Hugo,Soto,Reyes,M,2020-12-21,Primaria,1,L,Tarde,12,1957,Padre
395,55159352,Rosa Patricia,Cornejo,Cutipa,F,2020-06-01,Primaria,1,L,Tarde,12,3015,Madre
396,67046506,Gabriela Maria,Farfan,Espinoza,F,2020-07-29,Primaria,1,L,Tarde,12,2234,Madre
397,27612351,Isabel Carmen,Bravo,Farfan,F,2020-08-06,Primaria,1,L,Tarde,12,236,Padre
398,38023566,Carlos Piero,Ibarra,Rimac,M,2020-01-18,Primaria,1,L,Tarde,12,1546,Padre
399,39105946,Benjamin Leonardo,Medina,Palacios,M,2020-06-30,Primaria,1,L,Tarde,12,419,Madre
400,75511221,Nayeli Yolanda,Condori,Bravo,F,2020-03-25,Primaria,1,L,Tarde,12,2714,Madre
401,20512120,Grecia Xiomara,Vilca,Ibarra,F,2020-09-11,Primaria,1,L,Tarde,12,1356,Madre
402,34808362,Sebastian Piero,Bravo,Sanchez,M,2020-04-26,Primaria,1,M,Tarde,13,2865,Madre
403,62089496,Walter Angel,Chavez,Quispe,M,2020-05-08,Primaria,1,M,Tarde,13,1565,Padre
404,76231426,Jorge Diego,Aguilar,Herrera,M,2020-01-16,Primaria,1,M,Tarde,13,2952,Padre
405,76240359,Xiomara Alessandra,Vilca,Herrera,F,2020-01-10,Primaria,1,M,Tarde,13,935,Padre
406,45371941,Joaquin Nicolas,Fernandez,Bravo,M,2020-02-27,Primaria,1,M,Tarde,13,2882,Padre
407,67153724,Nicole Camila,Ramos,Huaman,F,2020-05-31,Primaria,1,M,Tarde,13,2751,Padre
408,68574455,Katherine Renata,Apaza,Rodriguez,F,2020-03-06,Primaria,1,M,Tarde,13,3121,Madre
409,40947115,Susan Teresa,Mendoza,Ramos,F,2020-02-10,Primaria,1,M,Tarde,13,1421,Padre
410,72331375,Juan Mateo,Rimac,Leon,M,2020-02-14,Primaria,1,M,Tarde,13,681,Madre
411,62283607,Julio Diego,Palacios,Soto,M,2020-10-01,Primaria,1,M,Tarde,13,181,Madre
412,11734281,Luis Victor,Espinoza,Huaman,M,2020-02-05,Primaria,1,M,Tarde,13,1714,Padre
413,68418089,Diego Raul,Vasquez,Huaraca,M,2020-04-16,Primaria,1,M,Tarde,13,2903,Madre
414,15263968,Martin Manuel,Ticona,Mamani,M,2020-02-02,Primaria,1,M,Tarde,13,2458,Madre
415,22418599,Leonardo Jose,Bautista,Castillo,M,2020-10-08,Primaria,1,M,Tarde,13,1271,Madre
416,46994516,Cristian Gonzalo,Farfan,Flores,M,2020-06-22,Primaria,1,M,Tarde,13,337,Padre
417,43357720,Adrian Edgar,Cruz,Ibarra,M,2020-01-21,Primaria,1,M,Tarde,13,799,Padre
418,35054763,Ana Milagros,Bravo,Silva,F,2020-10-20,Primaria,1,M,Tarde,13,745,Madre
419,46805154,Marco Thiago,Farfan,Rimac,M,2020-02-09,Primaria,1,M,Tarde,13,635,Padre
420,78626283,Renzo Gabriel,Paucar,Villanueva,M,2020-07-11,Primaria,1,M,Tarde,13,1002,Madre
421,12114050,Julia Karen,Pacheco,Ibarra,F,2020-03-08,Primaria,1,M,Tarde,13,1853,Padre
422,18925056,Danna Diana,Espinoza,Paucar,F,2020-02-16,Primaria,1,M,Tarde,13,1181,Madre
423,11213191,Rodrigo Fernando,Yupanqui,Vilca,M,2020-12-26,Primaria,1,M,Tarde,13,528,Padre
424,35467913,Maria Britany,Campos,Rimac,F,2020-04-01,Primaria,1,M,Tarde,13,1916,Madre
425,59856083,Benjamin Walter,Rodriguez,Fernandez,M,2020-05-12,Primaria,1,M,Tarde,13,2933,Madre
426,40239477,Adrian Joaquin,Torres,Cornejo,M,2020-02-24,Primaria,1,M,Tarde,13,1285,Padre
427,10126061,Patricia Danna,Chavez,Paredes,F,2020-03-03,Primaria,1,M,Tarde,13,2013,Padre
428,47541806,Alexis Franco,Carrillo,Ibarra,M,2020-11-12,Primaria,1,M,Tarde,13,836,Madre
429,78521094,Franco Jhoel,Paredes,Zavala,M,2020-07-19,Primaria,1,M,Tarde,13,1146,Madre
430,20853169,Alexis Angel,Ruiz,Nunez,M,2020-10-13,Primaria,1,M,Tarde,13,1441,Madre
431,20665403,Patricia Flor,Carrillo,Herrera,F,2020-12-01,Primaria,1,M,Tarde,13,1116,Madre
432,43839348,Nicole Rosa,Condori,Villanueva,F,2020-07-24,Primaria,1,M,Tarde,13,2380,Padre
433,76796816,Camila Alexandra,Romero,Salazar,F,2020-09-16,Primaria,1,M,Tarde,13,339,Padre
434,29204388,Alexis Jorge,Villanueva,Gutierrez,M,2020-08-24,Primaria,1,M,Tarde,13,731,Madre
435,64568269,Juan Hugo,Gonzales,Paucar,M,2020-11-01,Primaria,1,M,Tarde,13,1566,Madre
436,16188534,Samuel Nicolas,Lazo,Rodriguez,M,2020-02-28,Primaria,1,M,Tarde,13,1730,Padre
437,79147182,Paula Yolanda,Palacios,Ibarra,F,2020-12-16,Primaria,1,M,Tarde,13,1101,Madre
438,60698765,Alberto Hugo,Sanchez,Espinoza,M,2020-01-22,Primaria,1,M,Tarde,13,747,Padre
439,15134742,Britany Alessandra,Paredes,Villanueva,F,2019-06-22,Primaria,2,A,Mañana,14,161,Madre
440,75768271,Diana Pilar,Reyes,Gonzales,F,2019-06-05,Primaria,2,A,Mañana,14,3097,Madre
441,14563726,Diana Diana,Diaz,Fernandez,F,2019-03-30,Primaria,2,A,Mañana,14,2960,Madre
442,49571461,Oscar Alexander,Alvarez,Cornejo,M,2019-07-29,Primaria,2,A,Mañana,14,249,Padre
443,24026715,Fabricio Franco,Paredes,Yupanqui,M,2019-07-27,Primaria,2,A,Mañana,14,3060,Padre
444,42684485,Elena Abigail,Salvador,Yataco,F,2019-09-09,Primaria,2,A,Mañana,14,1644,Padre
445,48817269,Fernando Jhon,Torres,Ibarra,M,2019-03-10,Primaria,2,A,Mañana,14,2197,Padre
446,54706067,Sebastian Benjamin,Romero,Salazar,M,2019-06-11,Primaria,2,A,Mañana,14,897,Madre
447,36607448,Miguel Jhon,Delgado,Bautista,M,2019-08-20,Primaria,2,A,Mañana,14,62,Padre
448,78051029,Alexander Edgar,Ramos,Ochoa,M,2019-04-17,Primaria,2,A,Mañana,14,556,Padre
449,75368313,Jhoel Fabricio,Rodriguez,Gutierrez,M,2019-03-17,Primaria,2,A,Mañana,14,1274,Padre
450,26005374,Dylan Thiago,Huaraca,Choque,M,2019-05-13,Primaria,2,A,Mañana,14,955,Padre
451,79114170,Thiago Emilio,Paucar,Cutipa,M,2019-04-24,Primaria,2,A,Mañana,14,417,Madre
452,44033027,Anthony Sebastian,Rivera,Soto,M,2019-08-24,Primaria,2,A,Mañana,14,724,Padre
453,58010941,Hugo Erick,Aguilar,Carrillo,M,2019-03-22,Primaria,2,A,Mañana,14,1564,Madre
454,69608691,Ian Benjamin,Aquino,Alarcon,M,2019-07-25,Primaria,2,A,Mañana,14,1691,Padre
455,36526049,Edgar Emilio,Salazar,Paucar,M,2019-06-30,Primaria,2,A,Mañana,14,2074,Madre
456,36111156,Britany Rosa,Vega,Pacheco,F,2019-10-12,Primaria,2,A,Mañana,14,72,Padre
457,55347099,Fiorella Paula,Rivera,Espinoza,F,2019-05-31,Primaria,2,A,Mañana,14,661,Padre
458,54416513,Ricardo Edgar,Machaca,Ibarra,M,2019-10-17,Primaria,2,A,Mañana,14,686,Padre
459,62205374,Ivan Bryan,Aguilar,Espinoza,M,2019-04-03,Primaria,2,A,Mañana,14,73,Madre
460,43071429,Flor Dulce,Vasquez,Marin,F,2019-06-03,Primaria,2,A,Mañana,14,527,Padre
461,19866242,Teresa Ximena,Rojas,Condori,F,2019-07-09,Primaria,2,A,Mañana,14,112,Padre
462,10975846,Yolanda Zoe,Yataco,Carrillo,F,2019-03-30,Primaria,2,A,Mañana,14,2973,Padre
463,22463192,Jorge Manuel,Rimac,Cornejo,M,2019-02-08,Primaria,2,A,Mañana,14,789,Madre
464,56382124,Valentina Elena,Cabanillas,Ruiz,F,2019-11-16,Primaria,2,A,Mañana,14,499,Madre
465,15284497,Pedro Walter,Villanueva,Ccahuana,M,2019-12-21,Primaria,2,A,Mañana,14,2325,Padre
466,21077019,Alberto Raul,Ochoa,Torres,M,2019-05-07,Primaria,2,A,Mañana,14,242,Madre
467,18575382,Abigail Ashley,Romero,Guzman,F,2019-10-14,Primaria,2,A,Mañana,14,2362,Madre
468,67550234,Dulce Carmen,Ccahuana,Medina,F,2019-03-16,Primaria,2,A,Mañana,14,2595,Madre
469,30644421,Sebastian Edgar,Villanueva,Silva,M,2019-06-11,Primaria,2,A,Mañana,14,978,Padre
470,31061526,Thiago Aaron,Lazo,Rojas,M,2019-11-15,Primaria,2,A,Mañana,14,2514,Madre
471,72484042,Sebastian Anthony,Farfan,Gonzales,M,2019-06-05,Primaria,2,A,Mañana,14,842,Padre
472,14010376,Pedro Cristian,Guzman,Fernandez,M,2019-02-08,Primaria,2,A,Mañana,14,2149,Padre
473,64481878,Renata Brenda,Rodriguez,Paucar,F,2019-01-19,Primaria,2,A,Mañana,14,1015,Padre
474,60067051,Fiorella Diana,Ccahuana,Aguilar,F,2019-07-24,Primaria,2,B,Mañana,15,2641,Padre
475,37411006,Benjamin Piero,Ruiz,Cabanillas,M,2019-12-07,Primaria,2,B,Mañana,15,709,Madre
476,75043237,Dulce Camila,Medina,Rodriguez,F,2019-11-22,Primaria,2,B,Mañana,15,1836,Madre
477,57910098,Sofia Emily,Bravo,Castillo,F,2019-01-06,Primaria,2,B,Mañana,15,2219,Padre
478,72501276,Mateo Pedro,Ochoa,Choque,M,2019-08-02,Primaria,2,B,Mañana,15,598,Madre
479,43482536,Emilio Anthony,Leon,Salazar,M,2019-02-06,Primaria,2,B,Mañana,15,2748,Madre
480,30166487,Renata Luana,Cardenas,Farfan,F,2019-04-13,Primaria,2,B,Mañana,15,146,Padre
481,31706111,Diego Gabriel,Ochoa,Condori,M,2019-06-02,Primaria,2,B,Mañana,15,1009,Madre
482,60119236,Katherine Diana,Vargas,Nunez,F,2019-01-07,Primaria,2,B,Mañana,15,1983,Padre
483,10105514,Erick Samuel,Apaza,Herrera,M,2019-03-31,Primaria,2,B,Mañana,15,2752,Padre
484,21425551,Rosa Dulce,Bravo,Zavala,F,2019-03-22,Primaria,2,B,Mañana,15,2620,Padre
485,62892335,Ivan Anthony,Ibarra,Salazar,M,2019-12-19,Primaria,2,B,Mañana,15,1763,Madre
